file_name,compressed_size,decompressed_size,estimated_value,compression_type,decompression_time,estimation_time
db4d49c1_Europe_lgm_miroc_esm_10arcmin_geotiff.zip,2303721,2403691,2403691,8,0.019696712493896484,0.00018167495727539062
25b32b63_elev_global_current_5arcmin_generic.zip,10556494,62209188,62209188,8,0.29227232933044434,0.00014925003051757812
415889b1_Pacific_lgm_mpi_esm_p_10arcmin_geotiff.zip,13646595,14727665,14727665,8,0.10639524459838867,0.00017595291137695312
defb8797_global_lgm_ccsm4_2.5arcmin_generic.zip,290617746,1804041520,1804041520,8,8.547611474990845,0.000461578369140625
3b62ce88_elev_Pacific_lgm_10arcmin_generic.zip,1606807,8122784,8122784,8,0.04491400718688965,0.00014638900756835938
2a6d71f2_elev_NAmerica_current_2.5arcmin_geotiff.zip,12007770,13093251,13093251,8,0.0919790267944336,9.679794311523438e-05
744fda63_Africa_holo_mpi_esm_p_10arcmin_generic.zip,3375951,12535588,12535588,8,0.08061361312866211,0.00041937828063964844
5bd9910b_DeepBlueData_qj72p7142.zip,57161870,58550593,58550593,8,0.3315613269805908,0.00023031234741210938
c3028d00_Eurasia_holo_mpi_esm_p_5arcmin_generic.zip,27953422,142400848,142400848,8,0.7483365535736084,0.00044345855712890625
c5e74032_NewWorld_lgm_ccsm4_2.5arcmin_generic.zip,91769425,813944394,813944394,8,3.4193224906921387,0.0004706382751464844
b69adeab_stability.zip,203283155,1739428915,1739428915,8,7.068668365478516,0.0011129379272460938
331ebf3d_SAmerica_lgm_ccsm4_5arcmin_generic.zip,8158229,48970040,48970040,8,0.24416685104370117,0.000492095947265625
4be88721_dbfcs_new.zip,414545,1840340,1840340,8,0.0184328556060791,0.0005016326904296875
20b3a667_Africa_current_2.5arcmin_geotiff.zip,63309959,67701965,67701965,8,0.46778368949890137,0.0002186298370361328
c9003596_Eurasia_current_2.5arcmin_generic.zip,104013079,568919914,568919914,8,2.845759868621826,0.0004432201385498047
e3c43a06_Africa_lgm_miroc_esm_5arcmin_generic.zip,13372649,51832920,51832920,8,0.3032410144805908,0.0004601478576660156
967758e1_NewWorld_holo_miroc_esm_5arcmin_generic.zip,23134353,200692504,200692504,8,0.8419084548950195,0.00045752525329589844
57aae6ac_elev_SAmerica_lgm_10arcmin_geotiff.zip,402399,424625,424625,8,0.0033130645751953125,9.036064147949219e-05
04201dc3_foldhinge.zip,15548,25525,25525,8,0.0012235641479492188,0.00011730194091796875
