file_name,compressed_size,decompressed_size,estimated_value,compression_type,decompression_time,estimation_time
f8275828_OUTCAR.gz,1720939,7021765,,,0.04308962821960449,
7e481d26_OUTCAR.gz,1610566,6659402,,,0.04074525833129883,
718e9b0f_OUTCAR.gz,1606761,6643250,,,0.040120840072631836,
eaed0c36_OUTCAR.gz,1744337,7089748,,,0.043720245361328125,
dd676d0d_OUTCAR.gz,1719937,7040864,,,0.04320645332336426,
ae9ea420_OUTCAR.gz,1743621,7094445,,,0.04372572898864746,
6d771c96_OUTCAR.gz,1740850,7095042,,,0.043822288513183594,
6cb23dfa_OUTCAR.gz,1502121,5846227,,,0.03682875633239746,
491f17ad_OUTCAR.gz,1687419,6941062,,,0.04231762886047363,
d95689cf_OUTCAR.gz,1503030,5856002,,,0.03678393363952637,
6b225582_OUTCAR.gz,1611244,6653437,,,0.04070281982421875,
87ff0de1_OUTCAR.gz,1719099,7019926,,,0.04337906837463379,
ab9d58ea_OUTCAR.gz,1501572,5844480,,,0.03684735298156738,
fa153821_OUTCAR.gz,1698988,6940302,,,0.04282259941101074,
b2d269f6_OUTCAR.gz,1722681,7017508,,,0.043129682540893555,
a960de43_OUTCAR.gz,1611863,6657897,,,0.04025077819824219,
2dd8a9d7_fchl_g4mp2.pkl.gz,64238104,360160761,,,1.7642788887023926,
4fd52a3f_OUTCAR.gz,1686439,6939189,,,0.0434575080871582,
347ef216_OUTCAR.gz,1611949,6654170,,,0.04008221626281738,
171197ab_OUTCAR.gz,1611407,6657841,,,0.04026150703430176,
a21ea222_OUTCAR.gz,1741131,7094888,,,0.04362797737121582,
92b32ad6_OUTCAR.gz,1518450,5900973,,,0.03726458549499512,
c534ee76_OUTCAR.gz,1634563,6229981,,,0.039469003677368164,
bea5c36c_OUTCAR.gz,1608131,6710285,,,0.04068922996520996,
b78b7063_OUTCAR.gz,1695469,6935612,,,0.04266667366027832,
7af058ee_OUTCAR.gz,1722098,7019002,,,0.043248653411865234,
6ee89a22_OUTCAR.gz,1687657,6941088,,,0.04216122627258301,
60dedc78_OUTCAR.gz,1688758,6938091,,,0.04240727424621582,
f8395b46_OUTCAR.gz,27,0,,,0.0001373291015625,
2d09ba40_OUTCAR.gz,1502733,5844164,,,0.036895036697387695,
2559036e_OUTCAR.gz,1698884,6944131,,,0.042511701583862305,
46c91299_OUTCAR.gz,1740865,7095590,,,0.04370307922363281,
3b685f34_OUTCAR.gz,1686406,6942544,,,0.0423734188079834,
d719490f_OUTCAR.gz,1742254,7089545,,,0.04365420341491699,
620cab81_OUTCAR.gz,1634531,6230224,,,0.03970980644226074,
d5b4b100_OUTCAR.gz,1745046,7093961,,,0.04361867904663086,
2003132d_OUTCAR.gz,1742353,7097107,,,0.04358792304992676,
08c767ee_OUTCAR.gz,1677802,6885289,,,0.044980764389038086,
ff8627f0_OUTCAR.gz,1673839,6863746,,,0.0420529842376709,
b4954c0f_OUTCAR.gz,1603327,6638207,,,0.04013228416442871,
be51ee6f_OUTCAR.gz,1676443,6865022,,,0.041907310485839844,
9945c0b2_OUTCAR.gz,1719203,7014666,,,0.043039560317993164,
b39dec77_OUTCAR.gz,1517400,5902053,,,0.037110328674316406,
aeffc90c_OUTCAR.gz,1695980,6938029,,,0.04269599914550781,
e76d7a58_OUTCAR.gz,1700763,6964793,,,0.04149603843688965,
c46b8a3a_OUTCAR.gz,1611502,6653474,,,0.03883647918701172,
bf6290a3_OUTCAR.gz,27,0,,,0.00015425682067871094,
ddd65c16_OUTCAR.gz,1517672,5899892,,,0.0359797477722168,
4204b9ec_OUTCAR.gz,1610091,6714004,,,0.039228200912475586,
280d6cdf_OUTCAR.gz,1522863,5901640,,,0.0361170768737793,
5e6e049a_OUTCAR.gz,1701482,6937705,,,0.041436195373535156,
7405389f_OUTCAR.gz,1747229,7113360,,,0.04236602783203125,
4e47479a_OUTCAR.gz,1610597,6656340,,,0.038832664489746094,
f18625a4_OUTCAR.gz,1611878,6655557,,,0.03897738456726074,
a8200d83_OUTCAR.gz,1721491,7016454,,,0.041739702224731445,
d8b44fdf_fchl.pkl.gz,65535128,515641833,,,2.2870516777038574,
445853fe_OUTCAR.gz,1747858,7114684,,,0.043424129486083984,
4827aca7_OUTCAR.gz,1695708,6940926,,,0.041265010833740234,
0b85d24c_OUTCAR.gz,1704259,6938821,,,0.04124927520751953,
bc6ebf24_OUTCAR.gz,1696465,6942844,,,0.04117941856384277,
4f3a5468_OUTCAR.gz,1719213,7037279,,,0.04168581962585449,
fa8cfa78_OUTCAR.gz,1721134,7022375,,,0.04178333282470703,
4da3e285_OUTCAR.gz,1741552,7092629,,,0.0422060489654541,
22df3493_OUTCAR.gz,1611244,6653437,,,0.03896307945251465,
49f8faa6_OUTCAR.gz,1687658,6943122,,,0.041161298751831055,
5517f085_OUTCAR.gz,1533165,5964746,,,0.036461591720581055,
3d9494a1_OUTCAR.gz,1609890,6647861,,,0.03898739814758301,
b6985935_OUTCAR.gz,1717274,7014819,,,0.04195117950439453,
ad25c4db_OUTCAR.gz,1688587,6943312,,,0.04107975959777832,
3119eaee_OUTCAR.gz,1723268,7016096,,,0.041866302490234375,
568d2c08_OUTCAR.gz,1719468,7016628,,,0.041684627532958984,
a0db7c6a_OUTCAR.gz,1516988,5902318,,,0.03612208366394043,
91f936bf_OUTCAR.gz,1722265,7016756,,,0.0418248176574707,
0fcdb845_OUTCAR.gz,1624609,7878477,,,0.0425872802734375,
e1a2c6b9_OUTCAR.gz,1610074,6657506,,,0.03908348083496094,
ff1bf0c8_OUTCAR.gz,1740875,7097417,,,0.04233741760253906,
81b8fe2e_OUTCAR.gz,1698420,6945827,,,0.04115033149719238,
90f65e91_OUTCAR.gz,1718812,7018354,,,0.04175281524658203,
14e8ea22_OUTCAR.gz,1610422,6661855,,,0.038973331451416016,
bc4fb687_OUTCAR.gz,1741390,7095276,,,0.04233121871948242,
9486e121_OUTCAR.gz,1687257,6939135,,,0.04089808464050293,
00131278_OUTCAR.gz,1695556,6940214,,,0.041346073150634766,
2754ae7d_OUTCAR.gz,1747858,7114684,,,0.04221177101135254,
9c9b5c0d_OUTCAR.gz,1611354,6658542,,,0.03896665573120117,
0d262118_OUTCAR.gz,1500735,5846803,,,0.03563094139099121,
e141e139_OUTCAR.gz,1673963,6860579,,,0.04078841209411621,
6322b6a5_OUTCAR.gz,1742249,7099068,,,0.04232478141784668,
4144a846_OUTCAR.gz,1749553,7095355,,,0.04227876663208008,
539a65f7_OUTCAR.gz,1607848,6713220,,,0.03938436508178711,
169d649c_OUTCAR.gz,1501250,5841493,,,0.035631418228149414,
eb7e655a_OUTCAR.gz,1689425,6938703,,,0.0411524772644043,
2f51ba68_OUTCAR.gz,1613348,6710601,,,0.03935122489929199,
d45a16ef_OUTCAR.gz,1685682,6939081,,,0.04112100601196289,
4eb46a52_OUTCAR.gz,1761612,7188661,,,0.042746782302856445,
083d024b_OUTCAR.gz,1720186,7038846,,,0.041754961013793945,
4ea2f969_OUTCAR.gz,1609610,6652087,,,0.03888392448425293,
38f25243_OUTCAR.gz,1502186,5846750,,,0.03573179244995117,
5b4d3bce_OUTCAR.gz,1719524,7021729,,,0.0418095588684082,
f0b84c42_displacements.tar.gz,5120886,38164480,,,0.18233919143676758,
fc55cb1b_OUTCAR.gz,1688819,6940972,,,0.04208016395568848,
f975097d_OUTCAR.gz,1502190,5848356,,,0.035738229751586914,
64b76cbf_OUTCAR.gz,1717725,7018094,,,0.041731834411621094,
794e882a_schnet_predictions.csv.gz,7603029,20293825,,,0.15665173530578613,
c27c1785_OUTCAR.gz,1703023,6937145,,,0.04229140281677246,
54fb71cd_OUTCAR.gz,1745551,7098229,,,0.042897939682006836,
7782633d_OUTCAR.gz,1720806,7016933,,,0.042183637619018555,
e20ad0c8_OUTCAR.gz,1633386,6229981,,,0.038364410400390625,
5b4afe49_OUTCAR.gz,1594926,6630086,,,0.03917694091796875,
d3e655b0_OUTCAR.gz,1695979,6940075,,,0.04138779640197754,
d7aec024_OUTCAR.gz,1612877,6661712,,,0.039179325103759766,
2916fa3c_OUTCAR.gz,1532176,5956611,,,0.036490440368652344,
c6fbc3f9_OUTCAR.gz,1687730,6940828,,,0.04151153564453125,
b756ad73_OUTCAR.gz,1504228,5847253,,,0.03598499298095703,
2a999b9f_OUTCAR.gz,1697465,6942256,,,0.04152488708496094,
e316cac8_OUTCAR.gz,1726450,7041329,,,0.0421595573425293,
e03811c9_OUTCAR.gz,1743499,7094399,,,0.04260730743408203,
9f4474df_OUTCAR.gz,1610241,6655718,,,0.039098501205444336,
1602bd81_OUTCAR.gz,1717939,7020937,,,0.041757822036743164,
36b6c7a5_OUTCAR.gz,1724160,7018313,,,0.04198288917541504,
d77639f6_OUTCAR.gz,1611005,6659246,,,0.039118289947509766,
69011ae2_OUTCAR.gz,1611878,6655557,,,0.03905200958251953,
89404ef7_fchl_g4mp2-delta.pkl.gz,64064664,360160761,,,1.71095871925354,
8c501158_OUTCAR.gz,1611458,6654626,,,0.040060997009277344,
7c0be78a_OUTCAR.gz,1719401,7017978,,,0.041802167892456055,
8fa0aa3a_OUTCAR.gz,1501865,5844801,,,0.035591840744018555,
278e14b0_OUTCAR.gz,1748825,7093003,,,0.04250836372375488,
99622525_OUTCAR.gz,1695087,7187799,,,0.04182910919189453,
eb2fd96e_OUTCAR.gz,1503446,5847256,,,0.03577685356140137,
91357517_OUTCAR.gz,1634835,6235813,,,0.0383756160736084,
7bfc8c30_OUTCAR.gz,1532743,5958887,,,0.03626441955566406,
28ed9bc5_OUTCAR.gz,1501820,5845624,,,0.03580784797668457,
f5db35d1_test_data.pkl.gz,17182061,56766189,,,0.37247419357299805,
01e9bd08_OUTCAR.gz,1685979,6938225,,,0.0418088436126709,
6f79c5fa_OUTCAR.gz,1741313,7096685,,,0.04216814041137695,
e3636fa5_OUTCAR.gz,1502792,5847137,,,0.035657644271850586,
c8a0fd34_OUTCAR.gz,1825242,7569833,,,0.04411745071411133,
cc18e7c5_OUTCAR.gz,1610819,6652747,,,0.03891873359680176,
a932d920_OUTCAR.gz,1741912,7095298,,,0.04211306571960449,
88f5cca1_OUTCAR.gz,1690696,6941106,,,0.041025400161743164,
745aad5c_OUTCAR.gz,1742966,7094272,,,0.04212141036987305,
397d90ab_OUTCAR.gz,1718609,7016736,,,0.04161262512207031,
f7a2d3bb_OUTCAR.gz,1691125,6963424,,,0.04111981391906738,
8b7a9590_OUTCAR.gz,1719606,7016548,,,0.04159879684448242,
30511202_OUTCAR.gz,1686924,6939081,,,0.04096627235412598,
a80e813b_OUTCAR.gz,1721649,7014977,,,0.0416712760925293,
ee4c9caa_OUTCAR.gz,1742099,7097489,,,0.04216289520263672,
d4e10bf3_OUTCAR.gz,1610241,6655718,,,0.03882479667663574,
a1809b2f_OUTCAR.gz,1718767,7017958,,,0.04171395301818848,
83de6cb1_OUTCAR.gz,1750223,7092146,,,0.04230761528015137,
74c4becc_OUTCAR.gz,1688569,6943374,,,0.041048288345336914,
c28168c7_OUTCAR.gz,1611469,6652029,,,0.03969883918762207,
8689c656_OUTCAR.gz,1687492,6942230,,,0.04115724563598633,
6b240361_OUTCAR.gz,1688096,6940990,,,0.041126251220703125,
a9893f39_OUTCAR.gz,1704507,6936887,,,0.04120612144470215,
b9984ab5_OUTCAR.gz,1871172,7501725,,,0.04502105712890625,
533b0241_OUTCAR.gz,27,0,,,0.0001289844512939453,
46de5bea_OUTCAR.gz,1687152,6941196,,,0.04105973243713379,
6e683ba4_OUTCAR.gz,1610127,6661775,,,0.03889656066894531,
c3a28570_OUTCAR.gz,1519188,5907411,,,0.036012887954711914,
a41b7717_OUTCAR.gz,1741742,7096161,,,0.04212617874145508,
95e7845b_OUTCAR.gz,1686641,6938423,,,0.040906667709350586,
8bfaa1c3_OUTCAR.gz,1723060,7017940,,,0.04173851013183594,
e9532737_OUTCAR.gz,1718338,7017758,,,0.04155278205871582,
5d66242b_OUTCAR.gz,1603327,6638207,,,0.03858661651611328,
ad1f6507_OUTCAR.gz,1748842,7095977,,,0.04214167594909668,
c980f09f_OUTCAR.gz,1611067,6653237,,,0.0387725830078125,
9edc9c82_OUTCAR.gz,1684681,7182464,,,0.04121041297912598,
caa5c564_OUTCAR.gz,1675978,6864494,,,0.040499210357666016,
fd540036_OUTCAR.gz,1594926,6630086,,,0.038561105728149414,
7bf1e3b6_OUTCAR.gz,1502428,5848200,,,0.03556084632873535,
1394b60d_OUTCAR.gz,1720026,7020936,,,0.041588783264160156,
ce822f3e_OUTCAR.gz,1718062,7018310,,,0.04140782356262207,
290ba5a0_OUTCAR.gz,1531677,5954417,,,0.03621220588684082,
dc94b0e7_OUTCAR.gz,1624609,7878477,,,0.042287349700927734,
9f4e9525_OUTCAR.gz,1611601,6653473,,,0.038930416107177734,
21a3ab63_OUTCAR.gz,1696436,6945570,,,0.04102444648742676,
72237913_OUTCAR.gz,1533671,5957327,,,0.036087751388549805,
4058e2a9_OUTCAR.gz,1702691,6939170,,,0.041226863861083984,
c2107159_OUTCAR.gz,1695942,6941526,,,0.041074514389038086,
1b9a1d7a_OUTCAR.gz,1697913,6944280,,,0.04111289978027344,
158a0843_OUTCAR.gz,1699488,6944394,,,0.04117012023925781,
532298fd_OUTCAR.gz,1749046,7094711,,,0.042238712310791016,
054ce6a3_OUTCAR.gz,1687600,6942980,,,0.04092693328857422,
13e62158_OUTCAR.gz,1743012,7093789,,,0.042112112045288086,
9c1afa6a_OUTCAR.gz,1695981,6939744,,,0.041173458099365234,
24358cca_predictions.pkl.gz,88038125,478747295,,,2.3052635192871094,
97517fb6_OUTCAR.gz,1719094,7016646,,,0.04285550117492676,
83deb0f8_OUTCAR.gz,1687056,6941160,,,0.04106426239013672,
7a53b5d4_OUTCAR.gz,1688890,6940946,,,0.0413515567779541,
acfe8903_OUTCAR.gz,1500945,5844343,,,0.035582780838012695,
afd91433_OUTCAR.gz,1718963,7017747,,,0.041761159896850586,
06254b99_OUTCAR.gz,1687988,6943032,,,0.04115009307861328,
1034725b_OUTCAR.gz,27,0,,,0.0001323223114013672,
2e707587_OUTCAR.gz,1743697,7095966,,,0.04223036766052246,
9fa1d6d4_OUTCAR.gz,1696566,6941258,,,0.04120802879333496,
c015af8c_OUTCAR.gz,1688345,6940607,,,0.040970563888549805,
feb69b76_displacements.tar.gz,937191,8120320,,,0.03529095649719238,
8dd298e1_train_data.pkl.gz,831321467,4421429060,,,25.9807870388031,
87d8d305_OUTCAR.gz,1617558,6731641,,,0.04172062873840332,
cb76497a_OUTCAR.gz,1718944,7018310,,,0.046575069427490234,
137fa2de_OUTCAR.gz,1610154,6650704,,,0.040287017822265625,
4688ff48_OUTCAR.gz,1718754,7013604,,,0.04325437545776367,
0a7edde0_OUTCAR.gz,1686357,6941106,,,0.04253363609313965,
652e939a_OUTCAR.gz,27,0,,,0.0001499652862548828,
c2e66283_OUTCAR.gz,1611520,6659172,,,0.040228843688964844,
4b77abe9_OUTCAR.gz,1698164,6963319,,,0.04260373115539551,
bf452d33_OUTCAR.gz,1721940,7018618,,,0.04359626770019531,
8eb4f5d3_OUTCAR.gz,1636250,6235748,,,0.03967571258544922,
a180d789_OUTCAR.gz,1610763,6653448,,,0.040108442306518555,
8bed5f71_OUTCAR.gz,1722046,7016611,,,0.04306387901306152,
02005240_OUTCAR.gz,1696065,6942402,,,0.042664527893066406,
79b1509e_OUTCAR.gz,1610127,6661775,,,0.0413365364074707,
621985d8_OUTCAR.gz,1623563,7873758,,,0.04820823669433594,
a6d36311_OUTCAR.gz,1743962,7095332,,,0.04552745819091797,
714f9d09_schnet_predictions.csv.gz,7603029,20293825,,,0.16356182098388672,
6cdec7e1_OUTCAR.gz,1724445,7017323,,,0.04410505294799805,
f3ca2831_OUTCAR.gz,1716259,7114270,,,0.04314422607421875,
b91344e4_OUTCAR.gz,1609384,6649965,,,0.04032564163208008,
1eed3aa0_OUTCAR.gz,1517064,5899453,,,0.03717517852783203,
c22f3bcf_OUTCAR.gz,1503028,5847290,,,0.036590576171875,
7a5fd3e0_OUTCAR.gz,1718969,7016926,,,0.04327821731567383,
7c143756_train_data.pkl.gz,831321467,4421429060,,,26.244951963424683,
65fab3b0_OUTCAR.gz,1610127,6661775,,,0.04435873031616211,
a1001dc1_OUTCAR.gz,1720333,7038569,,,0.04341244697570801,
a75087e0_OUTCAR.gz,27,0,,,0.00013184547424316406,
72d69bb0_OUTCAR.gz,1610390,6657687,,,0.040293216705322266,
a12afc01_OUTCAR.gz,1695595,6939420,,,0.04264569282531738,
f8dff682_OUTCAR.gz,1607433,6708854,,,0.04055666923522949,
0017fc49_OUTCAR.gz,27,0,,,0.0001246929168701172,
93e4161d_OUTCAR.gz,1742591,7099973,,,0.04352235794067383,
1f7e5901_OUTCAR.gz,1696764,6937986,,,0.04268479347229004,
d4fba873_OUTCAR.gz,1611059,6656139,,,0.04012775421142578,
f6317bff_OUTCAR.gz,1687610,6942614,,,0.04242086410522461,
f4b7c520_OUTCAR.gz,1612877,6661712,,,0.040293216705322266,
92c387e3_OUTCAR.gz,1686817,6938199,,,0.04224753379821777,
9a8af12c_OUTCAR.gz,1696175,6942152,,,0.042630910873413086,
a90d031c_test_data.pkl.gz,92681310,491282579,,,2.4232120513916016,
fca902e8_OUTCAR.gz,1719324,7018234,,,0.04299497604370117,
ad871c58_OUTCAR.gz,1700763,6964793,,,0.041362762451171875,
c91e37de_OUTCAR.gz,1609417,6653165,,,0.03890061378479004,
65093c5c_fchl.pkl.gz,65535128,515641833,,,2.2707247734069824,
ad75412d_OUTCAR.gz,1720113,7020135,,,0.04294919967651367,
3e2a7aa3_OUTCAR.gz,1609056,6645853,,,0.039150238037109375,
1d14b916_OUTCAR.gz,1686408,6940758,,,0.04098939895629883,
1f16cd34_OUTCAR.gz,1501510,5845715,,,0.03752613067626953,
108835d2_fchl-predictions.csv.gz,10754710,64579289,,,0.33997011184692383,
25d80628_OUTCAR.gz,1610985,6652649,,,0.039969444274902344,
2962a2fe_OUTCAR.gz,1714179,6962347,,,0.04157567024230957,
97033735_OUTCAR.gz,1518795,5896637,,,0.036062002182006836,
307c3d5b_OUTCAR.gz,1723645,7014344,,,0.0419158935546875,
3427f564_OUTCAR.gz,1719296,7014469,,,0.04173874855041504,
e3c4a14b_OUTCAR.gz,1610985,6652649,,,0.03888511657714844,
ed2830d5_OUTCAR.gz,1743354,7094171,,,0.04225897789001465,
72c002e5_OUTCAR.gz,1608649,6647912,,,0.03886270523071289,
c856acc7_OUTCAR.gz,1699235,6944253,,,0.04132080078125,
9ab2f072_OUTCAR.gz,1689405,6941775,,,0.04102921485900879,
d28677e5_OUTCAR.gz,1720751,7018985,,,0.04182267189025879,
2cecb0c4_OUTCAR.gz,1633685,6222303,,,0.03825068473815918,
d8e285bf_OUTCAR.gz,1715684,7018573,,,0.0417330265045166,
77c49d94_OUTCAR.gz,1503141,5846932,,,0.03567028045654297,
3c387e8a_OUTCAR.gz,1741762,7094957,,,0.04223060607910156,
d1ce7125_OUTCAR.gz,1698318,6945954,,,0.04130220413208008,
28b47641_OUTCAR.gz,1687018,6938333,,,0.040929317474365234,
95f36c88_OUTCAR.gz,1722103,7019153,,,0.04187726974487305,
8701961e_OUTCAR.gz,80529686,332799382,,,2.0330700874328613,
a934cce9_OUTCAR.gz,1718999,7015356,,,0.043552398681640625,
1c2a0696_OUTCAR.gz,1720232,7019683,,,0.04180431365966797,
9bab94b1_OUTCAR.gz,1502637,5850449,,,0.03609323501586914,
984f3d8f_OUTCAR.gz,1687059,6941142,,,0.0420987606048584,
126c495d_OUTCAR.gz,1695874,6942284,,,0.04125642776489258,
3c5d0580_OUTCAR.gz,1702826,6939504,,,0.041930198669433594,
2d5258ee_OUTCAR.gz,1607807,6644835,,,0.03891754150390625,
1e890e3a_OUTCAR.gz,1696583,6940875,,,0.04113054275512695,
a9bddb03_OUTCAR.gz,1621797,6727264,,,0.03923153877258301,
954cfe98_OUTCAR.gz,1700568,6943077,,,0.04133129119873047,
87183fe3_OUTCAR.gz,1673730,6863666,,,0.040595293045043945,
48c7084f_OUTCAR.gz,1592039,6630032,,,0.0386502742767334,
f4f5030a_OUTCAR.gz,1729159,6735517,,,0.0409698486328125,
a71abbb0_OUTCAR.gz,1743927,7094230,,,0.04212832450866699,
848d83ef_OUTCAR.gz,1624555,7875099,,,0.04266357421875,
b591cd08_model.pkl.gz,73913488,1638480696,,,6.5866663455963135,
ca0a05d3_OUTCAR.gz,1718395,7017950,,,0.04288506507873535,
eb0c12a6_OUTCAR.gz,1701805,6941046,,,0.04116630554199219,
9fc1a1bc_OUTCAR.gz,1624555,7875099,,,0.04252815246582031,
6c640bd6_OUTCAR.gz,1723145,7015853,,,0.041838884353637695,
2ca880a4_OUTCAR.gz,1715778,6964604,,,0.04149365425109863,
d8d4c09c_OUTCAR.gz,1688232,6940332,,,0.041037797927856445,
88e4dab7_OUTCAR.gz,1690101,6946097,,,0.041230201721191406,
f9f306cc_OUTCAR.gz,1501161,5842563,,,0.03555035591125488,
40af9e08_OUTCAR.gz,1534178,5956585,,,0.03663134574890137,
8f379fbb_OUTCAR.gz,1696085,6938775,,,0.041235923767089844,
97a52762_OUTCAR.gz,1502597,5842857,,,0.0357356071472168,
818dc3e0_OUTCAR.gz,1621797,6727264,,,0.03916597366333008,
2cf3a06b_OUTCAR.gz,1715062,6964764,,,0.04153251647949219,
9ce3e935_OUTCAR.gz,1718798,7018212,,,0.04521489143371582,
4619cea9_OUTCAR.gz,1610391,6652152,,,0.03900861740112305,
2bf8797d_OUTCAR.gz,1610390,6657687,,,0.038880348205566406,
8bc49468_OUTCAR.gz,1698732,6940958,,,0.04127359390258789,
e2736e6b_OUTCAR.gz,1592039,6630032,,,0.038482666015625,
d5051ae7_OUTCAR.gz,1696511,6941580,,,0.04122281074523926,
d08b0ad1_OUTCAR.gz,1501826,5848164,,,0.035637617111206055,
76f75a20_fchl_g4mp2-delta.pkl.gz,64064664,360160761,,,1.7182211875915527,
b0312c47_OUTCAR.gz,1700763,6964793,,,0.04227900505065918,
223d37af_OUTCAR.gz,1501773,5846721,,,0.035788536071777344,
ffa7a591_OUTCAR.gz,1720010,7039069,,,0.0417637825012207,
12afc91c_OUTCAR.gz,1617558,6731641,,,0.03916811943054199,
4db0ee46_OUTCAR.gz,1689134,6942908,,,0.041235923767089844,
ef79a0a9_Ti_O_solute.tar.gz,0,0,,,0.00010657310485839844,
a66dde17_OUTCAR.gz,1743435,7098043,,,0.042204856872558594,
d88b4b88_OUTCAR.gz,1719937,7040864,,,0.041525840759277344,
01a5614d_OUTCAR.gz,1518022,5903737,,,0.036032676696777344,
e90bb91b_OUTCAR.gz,1696699,6942328,,,0.0412445068359375,
a82b5043_OUTCAR.gz,1609811,6652482,,,0.03894376754760742,
d36a77ea_OUTCAR.gz,1522853,5901738,,,0.03605484962463379,
ceaf2a9d_OUTCAR.gz,1602933,6654349,,,0.038843393325805664,
90140e95_OUTCAR.gz,1722005,7023157,,,0.04173016548156738,
8ba24a1a_OUTCAR.gz,1701461,6964793,,,0.04186201095581055,
be82df78_OUTCAR.gz,1517603,5898874,,,0.035980939865112305,
51f4319d_OUTCAR.gz,1696421,6941814,,,0.04118537902832031,
c20123d4_OUTCAR.gz,1609724,6648680,,,0.03881025314331055,
1c731a89_OUTCAR.gz,1608527,6710249,,,0.039339542388916016,
21a6c709_fchl-model.pkl.gz,63537600,360160761,,,1.712714672088623,
c6b851eb_OUTCAR.gz,1695984,6937963,,,0.042325496673583984,
f4eaf8b8_OUTCAR.gz,1696937,6943055,,,0.04128694534301758,
b6ea1d82_OUTCAR.gz,1742129,7091755,,,0.04220008850097656,
35db255f_OUTCAR.gz,1696969,6938620,,,0.041275739669799805,
dffd2a70_OUTCAR.gz,27,0,,,0.00014138221740722656,
ae5033ed_OUTCAR.gz,1687988,6942086,,,0.04094648361206055,
f7f0348e_OUTCAR.gz,1695716,6941626,,,0.041155099868774414,
da845e29_OUTCAR.gz,1700689,6941506,,,0.04118490219116211,
04ccd30a_OUTCAR.gz,1611005,6659246,,,0.03886222839355469,
589d2b4d_OUTCAR.gz,1696659,6943086,,,0.04121255874633789,
c582e48e_OUTCAR.gz,1610422,6661855,,,0.03887820243835449,
241d272b_OUTCAR.gz,1611089,6656280,,,0.03891491889953613,
089138c4_OUTCAR.gz,1751191,7094015,,,0.042325735092163086,
610eda12_OUTCAR.gz,1728538,7039402,,,0.04162788391113281,
b4471d64_OUTCAR.gz,1696022,6943773,,,0.041129112243652344,
bc197046_OUTCAR.gz,1610783,6713148,,,0.03923439979553223,
6f86d839_OUTCAR.gz,1688440,6941304,,,0.041103363037109375,
1b95570d_OUTCAR.gz,1687285,6942274,,,0.04097175598144531,
8d2bed7f_OUTCAR.gz,1687545,6942562,,,0.0410306453704834,
a37d7c6f_OUTCAR.gz,1502680,5848459,,,0.035654544830322266,
462817b0_OUTCAR.gz,1517516,5900841,,,0.036055803298950195,
663ecb66_OUTCAR.gz,1749639,7102432,,,0.042401790618896484,
724cdbe1_OUTCAR.gz,1718820,7113663,,,0.04187130928039551,
28e07e33_OUTCAR.gz,1673552,6861541,,,0.044094085693359375,
30b31090_OUTCAR.gz,1739224,7091567,,,0.04219627380371094,
c9a1e16a_predictions.pkl.gz,88038125,478747295,,,2.2790439128875732,
1a01a0c1_OUTCAR.gz,1610368,6649940,,,0.040099382400512695,
3d455063_OUTCAR.gz,1612877,6661712,,,0.03909158706665039,
a704d6e5_OUTCAR.gz,27,0,,,0.0001308917999267578,
77ba32ed_OUTCAR.gz,1743015,7093961,,,0.04212355613708496,
4fc6b399_test-results.csv.gz,17814093,57276769,,,0.4072458744049072,
e83cd25d_OUTCAR.gz,1502217,5845455,,,0.03640484809875488,
2bf8e7c4_OUTCAR.gz,1718219,7018078,,,0.04212379455566406,
2c016b19_OUTCAR.gz,1633489,6234586,,,0.038519859313964844,
bad75f2e_OUTCAR.gz,1687308,6941232,,,0.04119229316711426,
ac97fee2_OUTCAR.gz,1742306,7095018,,,0.04252457618713379,
15211866_OUTCAR.gz,1624609,7878477,,,0.042992591857910156,
7d6ab629_OUTCAR.gz,1518049,5900898,,,0.036379098892211914,
f6da8cd1_OUTCAR.gz,1749554,7093149,,,0.042775869369506836,
02fecc55_OUTCAR.gz,1522354,5901374,,,0.036258697509765625,
75cbc288_OUTCAR.gz,1696938,6941617,,,0.04145479202270508,
1b0b14f9_OUTCAR.gz,1724100,7020012,,,0.04201030731201172,
be40fe8b_OUTCAR.gz,1696798,6940872,,,0.04133248329162598,
a80af6d0_test_data.pkl.gz,92681310,491282579,,,2.3395979404449463,
16b53abd_OUTCAR.gz,1719710,7020255,,,0.042975425720214844,
00814d44_OUTCAR.gz,1687609,6938495,,,0.04107785224914551,
8e671e35_OUTCAR.gz,1743453,7091882,,,0.04217958450317383,
4621bb2b_OUTCAR.gz,1611520,6659172,,,0.03903698921203613,
65443387_OUTCAR.gz,1723165,7013933,,,0.04185676574707031,
4b577561_OUTCAR.gz,1697151,6941114,,,0.04116630554199219,
923c5dbb_OUTCAR.gz,1702260,6936785,,,0.041252851486206055,
1320e19c_OUTCAR.gz,1611469,6652029,,,0.039090871810913086,
823f36e8_OUTCAR.gz,1501563,5847033,,,0.035704851150512695,
7866867d_OUTCAR.gz,1695386,6942202,,,0.041140079498291016,
349c4dd9_OUTCAR.gz,1609724,6648680,,,0.03893160820007324,
a4192fe8_OUTCAR.gz,1610524,6653380,,,0.03907275199890137,
26c01b7e_test-results.csv.gz,17814093,57276769,,,0.4066429138183594,
e8bde3cf_OUTCAR.gz,1534852,5959039,,,0.037355899810791016,
f9ead01a_OUTCAR.gz,1501812,5844030,,,0.03584718704223633,
238bb78f_OUTCAR.gz,1688460,6937605,,,0.0412592887878418,
